Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2024-08-08 00:00:00+05:30,2704.802745858555,2709.9589602433616,2671.802877884067,2684.374267578125,1464161,0.0,0.0
2024-08-09 00:00:00+05:30,2706.7668683605493,2708.731140398547,2670.035077161717,2698.1240234375,1284031,0.0,0.0
2024-08-12 00:00:00+05:30,2689.0886039431816,2714.0347646202626,2673.767185087147,2699.597412109375,1297178,0.0,0.0
2024-08-13 00:00:00+05:30,2693.017111930474,2708.3874455598543,2681.3297885745224,2692.427734375,1051237,0.0,0.0
2024-08-14 00:00:00+05:30,2692.0350148800167,2693.5573737709637,2658.2496293937606,2673.423583984375,946995,0.0,0.0
2024-08-16 00:00:00+05:30,2688.990069882707,2704.4097969714844,2662.276018525367,2699.1552734375,1727926,0.0,0.0
2024-08-19 00:00:00+05:30,2700.9231488902533,2710.449820113705,2688.1553809179813,2693.55712890625,1130327,0.0,0.0
2024-08-20 00:00:00+05:30,2693.5573608773057,2707.012577250998,2686.1913402589353,2701.905517578125,1097889,0.0,0.0
2024-08-21 00:00:00+05:30,2700.3828683462557,2745.168364802286,2693.949829742037,2741.337890625,1417729,0.0,0.0
2024-08-22 00:00:00+05:30,2752.878253181033,2759.8023604397786,2732.4008599613726,2742.90966796875,1552947,0.0,0.0
2024-08-23 00:00:00+05:30,2749.195071659689,2770.6056846368474,2721.8427276445545,2765.30224609375,2111401,0.0,0.0
2024-08-26 00:00:00+05:30,2765.3025102745005,2784.306700018897,2753.5168770267546,2770.753173828125,1152244,0.0,0.0
2024-08-27 00:00:00+05:30,2758.8201919983567,2773.6505424131697,2710.2536117967543,2717.47216796875,1357212,0.0,0.0
2024-08-28 00:00:00+05:30,2710.6956296414182,2732.05708976631,2696.700190249248,2714.968017578125,1723549,0.0,0.0
2024-08-29 00:00:00+05:30,2720.4676555111682,2759.802251572177,2695.9634094539592,2735.494384765625,2129934,0.0,0.0
2024-08-30 00:00:00+05:30,2745.757784054295,2765.989883163578,2710.7938835610585,2728.3740234375,4029712,0.0,0.0
2024-09-02 00:00:00+05:30,2744.0880879282636,2758.7218189707755,2729.3560473703096,2739.2265625,957950,0.0,0.0
2024-09-03 00:00:00+05:30,2730.338219028989,2777.431594671127,2725.4275387789367,2744.3828125,2022116,0.0,0.0
2024-09-04 00:00:00+05:30,2730.3383056533216,2793.047790347769,2722.137373463823,2790.494140625,1640986,0.0,0.0
2024-09-05 00:00:00+05:30,2789.315410004685,2803.998295329095,2773.208235649051,2787.743896484375,1945173,0.0,0.0
2024-09-06 00:00:00+05:30,2777.579075084932,2815.2438489540923,2777.579075084932,2788.235107421875,1672730,0.0,0.0
2024-09-09 00:00:00+05:30,2802.1322859837724,2885.711914775806,2792.4089958255954,2869.60498046875,3342754,0.0,0.0
2024-09-10 00:00:00+05:30,2881.5870994770676,2885.1228850813986,2835.9177742808565,2846.819580078125,1536584,0.0,0.0
2024-09-11 00:00:00+05:30,2859.587368939493,2897.301296686332,2846.32853249703,2852.270263671875,1913665,0.0,0.0
2024-09-12 00:00:00+05:30,2858.99803343085,2910.461866392976,2842.4980998818455,2903.5869140625,2454564,0.0,0.0
